hexID,slope_IC,NO,NumSpecies,LAT,LON,country,GDP,BC20,AC,AS,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10,BC11,BC12,BC13,BC14,BC15,BC16,BC17,BC18,BC19,dx,dxx,dy,dyy,EL,BC21,HF,PC,RO,SL,TC,TP,TR,BD,CL,OC,pH,EC,CN,N2,BM,geometry
12505,0,0,0,6.451596612,-8.999988541,Liberia,668.9416029,13231,0.14679347,-0.060492866,249,52,581,833,298,207,90,238,253,259,235,2228,388,23,59,1050,93,318,774,-0.004203657,-2.39E-05,0.001898937,-3.69E-05,250.8125,1573,10.2381134,-2.08E-05,19.1875,1.35717833,-4.00E-05,-1.2109375,6.2421875,1.47,17,6.24,5.7,0,11,0.64,1,-8.999988541|6.451596612
14458,0,0,0,-16.93102972,18.00001146,Angola,3220.163304,2893,0.14702262,0.064453922,220,109,469,2847,330,97,233,226,169,259,169,719,163,0,104,475,0,49,0,0.001196896,-6.34E-06,0.0006777,-2.35E-06,1169.875,2332,1.52171731,-1.12E-05,3.4375,0.214121565,2.53E-06,-0.1640625,1.0859375,,,,,,,,3,18.00001146|-16.93102972
13865,0.990107239,4425,193,-0.043590765,9.750011459,Gabon,8205.438719,19910,0.147270367,0.06182703,254,38,549,692,286,217,69,252,243,263,243,2443,436,4,67,1249,24,873,24,0.00340237,-3.51E-05,0.002136573,-1.67E-05,20.9375,1198,2.810094595,-2.90E-05,15.75,1.220644593,-2.28E-05,-1.0390625,5.4453125,1.34,32,25.54,5.8,0,12,1.62,1,9.750011459|-0.043590765
14802,0,0,0,27.23597411,22.50001146,Libya,10114.65544,13,0.147461623,-0.586020052,228,133,408,6920,384,58,326,171,310,310,127,5,2,0,154,4,0,0,2,-0.004202604,-1.15E-05,0.001387545,2.54E-06,146.3125,2898,0.308092624,-2.01E-05,5.3125,0.317095876,1.11E-05,-0.1328125,1.8828125,0.58,33,361.96,4.9,1,21,15.98,6,22.50001146|27.23597411
22802,0.999126984,1258,9,-2.725548,132.630508,Indonesia,3788.369479,19068,0.147553191,0.449521065,258,29,671,378,280,236,44,252,262,262,252,2907,300,165,15,883,551,551,822,0.054229546,7.88E-05,0.057855725,0.000180973,75.4375,1621,,1.59E-05,96,8.636900902,0.000245321,5.1875,33.234375,,,,,,,,,132.630508|-2.725548
24465,0,0,0,70.09913674,155.2500115,Russia,12285.6585,5159,0.147628307,0.546385705,-126,58,120,15352,135,-347,482,75,-197,83,-319,151,28,5,56,76,15,72,25,0.033639964,-1.17E-05,0.00594954,-5.69E-05,61,362,0.253075361,4.54E-05,18.25,1.274905801,-0.000114053,-1.1796875,6.5703125,,,,,,,,9,155.2500115|70.09913674
8842,0,0,0,-23.42612713,-59.24998854,Paraguay,5882.038718,4498,0.147853583,0.366794497,240,86,448,3640,325,134,192,284,198,284,183,1047,154,16,56,450,55,450,80,0.001541193,2.76E-06,0.000880361,-3.52E-06,111.625,1922,3.95654273,4.48E-06,2.9375,0.21508716,-5.25E-06,-0.0234375,1.0078125,,,,,,,,3,-59.24998854|-23.42612713
14734,0,0,0,-7.83781377,21.75001146,"Congo, Dem. Rep. of the",485.2785771,8798,0.147886917,0.175450698,225,74,553,810,300,167,133,215,230,238,215,1474,232,4,66,646,16,74,547,0.003876304,-1.42E-05,0.00522176,2.35E-05,804.3125,1666,2.25867486,5.50E-05,19.8125,1.691284895,-4.57E-05,0.1875,6.75,,,,,,,,3,21.75001146|-7.83781377
8581,0,0,0,6.451596612,-62.99998854,Venezuela,13183.53302,13642,0.147990555,0.277363896,247,62,644,630,300,205,96,241,252,259,240,2392,440,27,77,1289,84,199,1234,0.012814308,-0.000296949,0.009765951,1.26E-05,416.8125,1725,1.11599791,-0.000189934,61.5,5.68345499,-9.20E-05,-5.6640625,24.0078125,,,,,,,,1,-62.99998854|6.451596612
4180,0.999844758,41869,51,41.52477935,-123.7499885,United States,59704.09773,12896,0.148099914,-0.811913908,91,92,403,4709,226,-2,228,32,152,161,32,1860,345,6,84,1035,32,36,1035,-0.327199697,-0.000545334,0.070803806,-7.92E-05,937,1242,2,-0.000302626,174.0625,15.28590965,-0.000317618,-7.7734375,56.7265625,1.24,14,28.22,6,2,14,2.16,5,-123.7499885|41.52477935
18946,0,0,0,32.431963,79.50001146,China,8599.066028,1856,0.148301348,0.967815757,-80,108,293,8764,93,-274,368,43,-113,43,-196,211,46,5,72,135,19,135,39,0.402909458,-0.000415944,0.048390631,0.000245317,5483.75,840,0.356142014,-0.000357951,195.125,19.30281639,0.000231802,-1.078125,63.765625,1.35,29,14.26,5,0,12,1.24,7,79.50001146|32.431963
21177,1,2778,1,23.33894727,110.2500115,China,8599.066028,10206,0.148713231,-0.028825087,222,67,281,5863,320,82,239,276,163,291,134,1552,256,37,58,754,123,560,143,-0.001100186,-3.21E-06,0.002776558,-1.92E-05,72.625,1424,14.95991611,-7.92E-06,10.875,0.749341249,-1.45E-05,-0.4375,3.75,,,,,,,,1,110.2500115|23.33894727
12125,0,0,0,10.34870117,-14.24998854,Guinea,895.284362,14812,0.148821339,-0.397835046,268,60,520,926,328,214,115,253,271,280,253,3081,939,0,124,2650,2,181,2650,-0.009142019,-2.78E-05,0.005254948,-3.32E-05,34.25,2193,12.99721622,-3.52E-05,14.625,1.182153344,-2.58E-05,-1.203125,4.4375,0.78,35,233.05,4.9,1,18,10.66,3,-14.24998854|10.34870117
14427,0,0,0,44.12267904,17.25001146,Bosnia and Herz.,5564.372634,12394,0.149013475,-0.806563318,58,88,300,7047,214,-79,293,32,-34,157,-35,1048,116,71,16,322,217,229,242,-0.188709319,0.000116121,0.014039519,0.000298191,1351.3125,905,6.33386755,0.000145196,110.3125,9.584342003,0.000253127,7.203125,31.515625,,,,,,,,4,17.25001146|44.12267904
22965,0.998214286,1116,16,-3.94070435,135.0000115,Indonesia,3788.369479,20742,0.149058491,0.621995091,236,41,696,472,265,207,59,239,240,240,228,4276,464,299,12,1329,917,983,1078,0.209889546,0.000488018,0.077455573,0.000179002,452.0625,1541,0.465981662,0.000217603,210.9375,15.89005756,0.000446107,13.359375,75.140625,1.28,31,16.29,4.9,1,11,1.39,1,135.0000115|-3.94070435
12288,0.957640449,890,93,9.049667327,-11.99998854,Sierra Leone,530.1743917,15994,0.149311423,-0.171395123,263,68,442,1636,354,199,155,246,277,291,244,2670,515,5,85,1465,25,68,1452,-0.005798392,-2.78E-05,0.002373381,-8.63E-06,76.625,1786,5.633339882,-4.28E-05,13.0625,0.933479428,6.39E-06,-0.71875,4.625,1.47,17,5.06,7.5,1,9,0.63,3,-11.99998854|9.049667327
14321,0.999995713,142268,49,51.9162083,15.75001146,Poland,14583.85885,6525,0.149334624,0.332856923,92,70,265,6977,235,-28,263,187,1,187,1,575,74,31,28,212,97,212,115,0.011825219,1.88E-05,-0.007111364,0.000111858,89,852,12.25384998,8.83E-05,15.9375,1.262407541,4.17E-05,2.3984375,4.9921875,1.35,14,6.49,7.6,1,11,0.76,4,15.75001146|51.9162083
13927,0,0,0,19.4418954,10.50001146,Niger,536.0501235,52,0.149424449,-0.12694034,269,135,416,6423,418,93,326,331,183,338,167,12,7,0,191,16,0,3,0,-0.000142862,-1.74E-06,0.000203257,1.02E-05,455.625,3614,0,2.56E-05,4.5,0.259094059,-1.72E-05,0.171875,1.515625,1.02,8,68.14,5.1,0,20,3.01,6,10.50001146|19.4418954
17975,0,0,0,58.41054921,66.00001146,Russia,12285.6585,6405,0.149440631,0.181171224,13,76,177,12252,231,-197,428,163,-88,178,-157,495,82,17,49,228,52,218,78,0.001218901,-3.30E-05,0.002053691,-6.77E-06,81.0625,766,1,-3.19E-05,3.3125,0.259943068,-7.89E-06,-0.3203125,1.1328125,1.44,13,10.7,5.6,1,13,0.87,9,66.00001146|58.41054921
19831,0,0,0,66.20320965,91.50001146,Russia,12285.6585,10246,0.149499103,-0.926850498,-78,61,115,16009,199,-325,524,136,-210,143,-289,521,74,20,42,214,64,189,96,-0.02705921,-3.56E-06,0.002522185,1.56E-05,242.875,488,0,-1.97E-06,7.625,0.681931138,1.41E-05,0.3046875,2.2265625,,,,,,,,9,91.50001146|66.20320965
9165,0,0,0,-33.81812863,-54.74998854,Uruguay,17210.1861,9340,0.150211096,-0.19229582,169,77,393,4280,265,69,197,226,188,226,110,1146,111,70,12,329,234,329,314,-0.000607526,1.65E-05,0.000574744,1.62E-05,54.25,1369,4.368991852,1.98E-05,4.875,0.32521987,1.29E-05,0.5546875,1.5859375,,,,,,,,3,-54.74998854|-33.81812863
14688,0,0,0,14.24579478,21.00001146,Chad,802.5122735,1012,0.150255576,-0.442418307,266,118,492,2845,379,139,241,258,234,309,220,383,174,0,167,460,0,28,0,-0.02971001,0.000160531,0.024572581,0.000137434,716.125,3140,2.268235922,8.22E-05,70.625,4.901473999,0.000212983,5.78125,22.96875,1.29,38,17.93,5.9,0,11,1.44,3,21.00001146|14.24579478
8308,0,0,0,5.152560042,-66.74998854,Venezuela,13183.53302,16384,0.150377333,0.18806985,232,59,675,371,278,190,88,225,235,236,225,2848,466,42,60,1332,154,258,1332,0.042751811,0.00030379,0.064431101,9.11E-05,634.625,1541,0.321199745,0.000385526,119.5,9.34084034,-4.18E-06,7.890625,39.375,,,,,,,,1,-66.74998854|5.152560042
8105,0.999940688,67441,58,44.12267904,-69.74998854,United States,59704.09773,11026,0.150460958,-0.269859433,78,64,199,8603,232,-91,323,61,-42,195,-42,1240,127,86,12,375,261,266,261,-0.004544798,-1.69E-05,0.001788694,-5.83E-07,49.5,1020,13.03823853,-4.17E-05,9.4375,0.690927625,2.42E-05,-0.1875,2.890625,,,,,,,,4,-69.74998854|44.12267904
15392,0.995807175,9072,208,2.554485238,30.75001146,"Congo, Dem. Rep. of the",485.2785771,8886,0.150617614,-0.346432686,190,73,633,885,258,143,115,180,196,204,179,1455,211,31,46,601,108,125,577,-0.017365856,7.59E-05,0.008240903,6.14E-05,1619.4375,1589,12.49943829,9.77E-05,30.0625,2.377244473,3.94E-05,2.75,9.703125,,,,,,,,1,30.75001146|2.554485238
3154,0,0,0,66.20320965,-137.9999885,Canada,48579.06446,5440,0.151236638,0.621106803,-49,72,162,13786,189,-255,445,143,-90,143,-222,290,53,9,61,150,28,150,40,0.063109033,-0.000269678,0.002690331,2.55E-05,403.25,591,0,-0.000299985,22.625,2.039232016,5.66E-05,-0.375,7.390625,1.49,21,18.78,6.3,0,12,1.22,9,-137.9999885|66.20320965
7270,0.944155844,787,131,-1.498299918,-80.71810763,Ecuador,5896.83936,3739,0.151472718,-0.687870204,217,32,462,1182,250,182,69,234,205,234,201,687,188,4,108,520,14,520,16,-0.164144099,-0.000137406,0.061688881,5.40E-05,309.375,1361,5.457217216,-7.52E-05,155,11.7693615,-7.39E-06,-1.6953125,50.5234375,,,,,,,,2,-80.71810763|-1.498299918
7787,0,0,0,67.996,-74.239,Canada,48579.06446,7060,0.151481658,0.291234404,-104,41,104,12334,99,-299,398,60,-276,60,-276,232,44,5,66,119,16,119,16,0.003675413,6.17E-05,0.015096063,0.00013138,29.625,332,0,0.000165847,9.125,1.025573373,2.65E-05,2.8359375,3.2578125,1.33,32,16.48,5.9,2,12,1.4,9,-74.239|67.996
5775,0,0,0,78.92842167,-101.6384266,Canada,48579.06446,4632,0.151937738,-0.121262237,-171,33,84,13380,43,-358,401,15,-330,21,-330,110,24,2,79,68,7,48,7,-0.001922104,-0.000109594,-0.002586151,-3.99E-05,61.1875,252,0,-0.000129097,5.0625,0.488424391,-2.03E-05,-0.890625,1.828125,,,,,,,,9,-101.6384266|78.92842167
17649,0,0,0,61.00818728,61.50001146,Russia,12285.6585,7783,0.151969895,0.22236383,1,74,171,12195,225,-208,433,152,-94,170,-168,512,78,19,45,224,57,214,82,0.003396547,1.56E-05,-0.005014399,5.93E-05,146.9375,671,8.25350666,6.50E-05,7,0.669832528,9.82E-06,1.2734375,2.3984375,,,,,,,,9,61.50001146|61.00818728
17308,0,0,0,24.730011,56.470835,Oman,20929.37742,392,0.152289808,-0.205042422,295,102,389,5612,427,166,261,217,344,364,214,109,40,0,129,92,0,7,36,-0.000889589,3.28E-06,0.000338543,-1.96E-06,0.25,2677,26.99145508,-2.42E-06,4.5625,0.235042214,3.75E-06,0.015625,1.3125,1.44,24,14.75,5.2,0,10,1.03,6,56.470835|24.730011
21128,1,37,2,37.62788721,109.5000115,China,8599.066028,2739,0.152396649,-0.162895873,97,107,264,10381,287,-119,406,222,-57,230,-57,423,105,2,98,308,8,247,8,-0.015760327,-0.000107491,0.011994383,-9.49E-05,1173.6875,1504,6.250098228,-8.10E-05,65.1875,4.076117039,-0.000119674,-3.265625,21.796875,1.2,11,43.64,5.1,1,15,2.86,7,109.5000115|37.62788721
4897,0,0,0,63.60574824,-113.9999885,Canada,48579.06446,4444,0.15296787,-0.21053724,-64,75,150,14798,196,-299,496,131,-125,136,-257,309,49,12,45,142,38,119,53,-0.011637712,0.000167615,0.013254536,6.80E-05,365.8125,596,0,0.000151662,27.5,2.229514599,8.37E-05,2.046875,9.1875,1.39,34,15.07,7.2,2,11,1.22,9,-113.9999885|63.60574824
4779,0.999805825,6178,10,40.22582068,-115.4999885,United States,59704.09773,2126,0.152988732,0.9554708,85,114,296,9001,300,-85,385,99,220,220,-33,243,27,9,28,79,33,33,74,0.244367093,-0.000145128,0.029719284,-0.000235919,1959.375,1721,2.225766659,-0.000201418,125.125,11.05796814,-0.000160205,-6.4453125,39.2421875,,,,,,,,6,-115.4999885|40.22582068
20080,0,0,0,5.619249,95.41449,Indonesia,3788.369479,10955,0.153051585,-0.843754232,271,24,615,476,291,251,39,264,273,278,264,1863,262,98,35,750,310,391,750,-0.053006683,-0.00011654,0.009698427,2.55E-05,17.1875,1628,19.57220268,-0.000166618,37.3125,3.337139606,7.68E-05,-1.8203125,10.9609375,,,,,,,,1,95.41449|5.619249
4948,0.999542254,3452,9,54.51398033,-113.2499885,Canada,48579.06446,5878,0.153443977,0.329663783,24,92,237,10631,218,-172,390,158,-64,158,-127,502,94,20,62,274,62,236,79,0.010364151,-1.20E-05,0.001246465,1.45E-05,667.5625,843,1.993307233,-2.63E-05,8.125,0.698634684,2.88E-05,0.2109375,2.6640625,,,,,,,,9,-113.2499885|54.51398033
16598,0,0,0,20.7409152,47.25001146,Saudi Arabia,22792.6257,206,0.15377675,0.471753359,290,131,382,7098,455,113,342,288,375,378,183,42,16,0,145,45,0,0,7,0.002520356,-4.43E-06,0.001693559,7.83E-06,422.875,3494,4,1.63E-06,5.125,0.288097143,3.86E-06,0.078125,1.71875,,,,,,,,6,47.25001146|20.7409152
16703,0,0,0,10.34870117,48.75001146,Somalia,474.0850748,350,0.153925195,0.425166428,244,105,577,2534,323,140,182,263,204,270,204,123,24,0,76,70,4,52,4,0.036670886,-2.20E-06,0.027698645,-1.75E-05,992.375,2850,6.250013828,-7.11E-05,63,4.43000412,5.20E-05,-0.390625,20.640625,,,,,,,,3,48.75001146|10.34870117
23425,0,0,0,58.69780375,140.832305,Russia,12285.6585,8093,0.154192954,-0.315568268,-54,58,135,13510,162,-268,430,84,-161,124,-242,650,113,17,54,323,61,273,89,-0.072246052,0.000630353,0.020434976,3.38E-05,492.75,641,0,0.000618446,86.375,6.595201969,3.23E-05,4.1328125,27.7734375,1.06,28,61.74,4.9,1,13,3.12,9,140.832305|58.69780375
20459,0,0,0,-0.985517566,100.5813207,Indonesia,3788.369479,17933,0.154382885,-0.245662943,187,42,733,304,218,161,57,184,192,193,184,5128,581,324,20,1703,976,1124,1703,-0.053232994,0.000304156,0.025774455,0.000553148,1339.6875,1233,7.236969948,0.000477847,131,10.21440983,0.000354726,17.140625,44.390625,,,,,,,,1,100.5813207|-0.985517566
14565,0,0,0,-22.12711259,19.50001146,Namibia,5249.237243,1444,0.154400811,0.684772372,196,124,473,4557,306,44,262,237,119,244,119,375,84,0,97,252,1,131,1,0.001708373,2.25E-07,0.00030479,-2.15E-06,1465.6875,2512,4.587952614,1.16E-06,1.875,0.12132024,-2.58E-06,-0.0390625,0.5859375,,,,,,,,6,19.50001146|-22.12711259
8817,0.999993373,15082,8,53.21509958,-59.99998854,Canada,48579.06446,16626,0.1544929,-0.359791458,-3,75,187,11016,191,-210,400,142,-163,142,-163,1254,145,76,20,415,246,415,246,-0.056916546,-8.71E-05,0.029786969,0.00017556,280.8125,613,0,-8.71E-05,51.25,3.698193073,0.000175321,2.90625,18.390625,1.14,21,82.19,6.7,1,13,5.04,9,-59.99998854|53.21509958
23608,0,0,0,-32.51914127,144.0000115,Australia,58783.83623,1498,0.154743493,-0.512477696,191,103,379,6009,329,57,272,270,203,271,106,271,27,17,13,79,57,73,64,-0.003033353,-1.47E-05,-7.46E-10,-4.68E-06,75.1875,2222,12.52357864,-1.24E-05,3.3125,0.263155729,-6.96E-06,-0.3046875,1.0703125,1.08,7,47.25,5.1,0,19,2.36,8,144.0000115|-32.51914127
15552,0,0,0,-6.538778013,33.00001146,Tanzania,975.1557899,3961,0.155142546,-0.592015684,227,92,542,1537,321,152,169,217,211,254,211,863,176,0,97,482,0,36,0,-0.004984175,1.77E-06,0.002950121,-2.18E-05,1149.0625,2082,4.25001955,-3.02E-05,6.625,0.527548671,1.02E-05,-0.3984375,2.0703125,,,,,,,,3,33.00001146|-6.538778013
8432,0.999999477,191239,32,44.12267904,-65.24998854,Canada,48579.06446,16242,0.155195221,0.065123864,71,59,207,7588,209,-74,283,-27,165,177,-35,1380,147,91,16,432,276,279,379,0.003185862,5.39E-05,0.003779878,2.33E-06,108.875,902,1,1.42E-05,8.5625,0.681958616,4.20E-05,0.609375,2.8125,1.45,10,9.36,5.8,0,13,0.69,4,-65.24998854|44.12267904
23446,0,0,0,-28.62215574,141.7500115,Australia,58783.83623,726,0.155513078,0.051824167,223,109,376,6507,359,70,289,305,180,308,127,191,27,9,38,81,27,71,41,-7.67E-05,3.51E-06,0.001082744,-1.95E-06,110.375,2739,3.267074823,1.16E-05,2.625,0.1354478,-3.36E-06,0.015625,0.875,1.44,18,6.45,8.2,4,9,0.76,6,141.7500115|-28.62215574
14741,0,0,0,10.34870117,21.75001146,Central African Rep.,428.6691704,3160,0.155519247,-0.120823443,268,96,475,2201,375,173,201,248,268,308,248,831,222,0,112,636,0,51,636,-0.000753277,3.60E-06,0.00094928,2.35E-06,436.875,2436,1.079334259,1.40E-06,5,0.276229262,4.56E-06,0.1171875,1.7890625,1.26,47,16.65,5.5,0,12,1.56,3,21.75001146|10.34870117
8748,0,0,0,15.49838033,-61.35838304,Dominica,7618.267902,11242,0.156021506,0.618086338,240,10,282,902,257,221,36,250,228,250,226,2417,297,94,37,865,283,865,339,0.06678775,-6.98E-05,0.02917891,-1.04E-05,530.875,1721,5.280014515,0.000122758,79.8125,6.08514595,-0.000202219,-1.515625,25.703125,,,,,,,,1,-61.35838304|15.49838033
16719,0,0,0,51.9162083,48.75001146,Russia,12285.6585,3706,0.156218126,-0.478399366,65,83,200,11938,282,-135,417,221,-57,221,-98,391,47,22,23,139,68,139,75,-0.010844709,-1.57E-05,0.000640359,1.14E-05,26,1084,18.40659714,-1.07E-05,6.625,0.520863712,6.38E-06,0.109375,2.265625,,,,,,,,6,48.75001146|51.9162083
19542,0,0,0,23.33894727,87.75001146,India,1773.167844,7403,0.156502023,0.44061023,258,86,342,4320,363,112,251,287,200,304,181,1286,287,3,98,853,22,215,27,0.001210083,-1.15E-06,0.000169302,3.72E-06,39.875,1786,24.85261917,-4.55E-07,2.0625,0.113692611,3.01E-06,0.0546875,0.8046875,0.79,15,142.47,5.3,1,20,8.31,1,87.75001146|23.33894727
20489,0,0,0,76.653333,101.203819,Russia,12285.6585,12527,0.157139763,0.018890625,-140,42,107,12907,65,-331,397,37,-286,37,-302,263,39,13,39,114,43,114,45,0.000583841,8.67E-05,0.003695116,1.62E-05,35.9375,201,0,1.37E-05,9.6875,0.582718194,8.92E-05,0.421875,3.953125,,,,,,,,,101.203819|76.653333
23308,0.999747585,98222,232,37.62788721,139.5000115,Japan,40746.26067,16480,0.157680571,-0.425925553,127,58,198,8313,282,-14,296,224,85,247,15,1586,189,91,21,503,281,479,367,-0.071114913,-0.000116432,0.001013615,-7.25E-05,220.3125,1002,16.27113914,-1.61E-05,113.4375,8.346059799,-0.000173596,-2.9296875,40.4609375,,,,,,,,4,139.5000115|37.62788721
14537,0,0,0,46.72055284,18.75001146,Hungary,15026.41709,4928,0.157727331,0.09039735,107,85,275,7935,269,-40,309,186,40,212,-2,605,80,34,26,218,103,180,120,0.005101606,4.02E-05,0.007961106,2.60E-05,149.5,1099,16.58927155,3.07E-05,10.375,0.881050646,3.55E-05,0.90625,3.390625,,,,,,,,4,18.75001146|46.72055284
4830,0.999090909,243,13,31.04846502,-115.1333457,Mexico,10344.97195,693,0.15793699,-0.09532728,194,118,401,6266,349,55,295,284,238,284,112,181,43,1,79,112,4,112,44,-0.007856546,-1.95E-05,0.071975976,0.000276078,790.9375,2075,7.420286179,0.000345157,115.75,9.257562637,-0.000109695,5.234375,38.796875,,,,,,,,6,-115.1333457|31.04846502
8246,0,0,0,-14.33297569,-67.49998854,Bolivia,2991.713275,12817,0.157937303,-0.431311578,257,61,548,1257,306,195,112,264,242,270,234,1750,261,57,50,780,174,462,214,-0.007021786,-1.07E-05,0.000474502,3.92E-06,196.3125,1490,4.358248234,-1.88E-05,12.9375,0.793760777,1.20E-05,-0.125,4.15625,,,,,,,,1,-67.49998854|-14.33297569
6024,0.998686567,21042,334,18.1428733,-98.24998854,Mexico,10344.97195,4133,0.158012897,0.571202576,224,100,575,1527,312,138,174,232,203,247,199,870,194,3,98,498,20,179,25,0.099404715,9.62E-05,0.024428058,0.000174948,1321.875,1952,4.252483368,8.02E-05,113.25,9.038340569,0.000193665,5.2421875,34.6953125,,,,,,,,2,-98.24998854|18.1428733
14954,0.962888889,448,34,-2.641666747,24.75001146,"Congo, Dem. Rep. of the",485.2785771,12272,0.158257365,0.213628277,232,50,625,360,276,195,81,228,236,236,226,1716,216,40,39,633,130,207,604,0.002495473,6.17E-05,0.004408707,3.30E-05,508.625,1305,4.69938755,5.44E-05,14.9375,0.960703254,4.03E-05,1.8984375,5.7734375,,,,,,,,1,24.75001146|-2.641666747
14483,0.999760349,9173,47,48.01947899,18.00001146,Slovakia,18609.16816,5012,0.158410162,0.432187915,108,81,268,7796,266,-35,301,186,42,212,1,544,64,31,24,184,93,168,107,0.001105929,5.18E-06,0.000607065,-6.99E-06,108,1059,24.86807632,-6.27E-06,1.8125,0.094522655,-7.19E-07,-0.09375,0.765625,,,,,,,,4,18.00001146|48.01947899
14785,0,0,0,-16.93102972,22.50001146,Angola,3220.163304,2934,0.158716917,0.432796359,227,103,449,3013,335,106,228,236,195,267,174,701,161,0,109,475,0,50,1,0.000774462,-2.96E-06,0.00027108,-1.57E-06,1003.6875,2255,2.256299496,-7.60E-06,2.4375,0.137590796,6.01E-06,-0.0859375,0.9765625,,,,,,,,7,22.50001146|-16.93102972
8031,0,0,0,-6.538778013,-70.49998854,Brazil,10016.80197,21143,0.158869997,0.120511413,246,48,645,392,281,207,74,246,238,250,238,2496,323,68,41,938,233,740,233,0.002305615,-7.46E-06,0.00366222,2.90E-05,225.9375,1180,0,4.08E-05,13.4375,0.747645855,-1.93E-05,0.4296875,5.3203125,,,,,,,,1,-70.49998854|-6.538778013
23420,0.994090909,871,19,45.42161937,141.0000115,Japan,40746.26067,13443,0.158909157,0.01508811,66,20,79,8116,199,-59,258,128,24,183,-41,1166,141,57,32,419,176,284,263,-0.001820105,-0.000393355,0.011472031,-0.00014145,41,798,17.93565559,-0.00037988,47.6875,3.832304955,-0.000149483,-6.765625,15.03125,,,,,,,,5,141.0000115|45.42161937
15726,0,0,0,20.7409152,35.25001146,Sudan,1060.231023,122,0.158928171,0.450925499,281,135,456,5580,422,125,297,266,203,345,200,13,3,0,116,8,0,7,0,0.016382515,-0.000149787,0.0037597,3.54E-05,608.75,2934,1,-0.000127427,25.1875,1.969865203,1.34E-05,-1.9375,8.28125,,,,,,,,6,35.25001146|20.7409152
19771,0,0,0,51.9162083,90.75001146,Russia,12285.6585,7251,0.159157738,-0.191639945,-32,95,221,11587,176,-255,431,122,-129,122,-197,453,94,7,81,262,21,262,31,-0.020159697,-0.000168294,0.013548715,-0.000677348,1647.4375,677,1.000139713,-0.000669671,99.4375,9.007330894,-0.000134371,-14.9453125,32.1328125,,,,,,,,5,90.75001146|51.9162083
18837,0,0,0,32.431963,78.00001146,India,1773.167844,3286,0.159340516,0.7035954,-76,94,291,7940,80,-243,323,-148,-109,39,-179,827,110,24,36,312,91,258,227,0.427992821,0.000753182,0.142162278,0.00086144,5347.375,897,1.411080241,0.000635918,310.3125,25.14367294,0.000775329,28.0859375,95.8359375,,,,,,,,7,78.00001146|32.431963
5110,0,0,0,50.61730732,-110.9999885,Canada,48579.06446,2716,0.159376085,-0.375994593,51,104,266,10088,252,-138,390,145,-78,185,-89,344,69,11,59,179,36,127,43,-0.004027353,1.72E-05,-0.000202266,2.09E-05,781.9375,1155,5.319803715,2.55E-05,6,0.442312241,1.27E-05,0.5625,2.1875,1.28,17,5.12,7.9,2,9,0.58,6,-110.9999885|50.61730732
23527,0.997397959,5970,82,39.96732421,141.8512975,Japan,40746.26067,12568,0.159438178,0.738521934,104,49,175,7807,246,-30,277,203,6,216,-3,1014,157,46,37,439,148,356,165,0.101750247,-6.51E-05,0.032354906,0.000185715,197.625,966,11.26625156,-9.94E-06,74.125,6.293789387,0.000129276,2.953125,22.84375,,,,,,,,4,141.8512975|39.96732421
9234,0,0,0,3.853522866,-53.99998854,French Guiana,,16567,0.159562185,0.091864452,255,59,590,869,319,219,101,251,270,270,245,2229,319,59,42,888,185,185,654,0.004828132,4.49E-05,0.000847806,-6.48E-06,181.875,1584,5.016016483,3.90E-05,53.0625,3.35410738,-1.08E-06,0.7734375,21.6484375,,,,,,,,1,-53.99998854|3.853522866
